14,15,273,283,359,360,798,798,377,445,308,338,356,356,473,798,324,340,335,335,343,345,334,345
622,798,617,798,365,365,798,798,411,431,388,388,698,798,798,798,798,798,489,489,476,798,401,435
798,798,502,798,492,798,495,798,510,798,557,798,798,798,519,798,519,798,443,798,419,798,412,798
798,798,798,798,798,798,798,798,798,798,414,501,798,798,334,336,798,798,798,798,798,798,798,798
798,798,488,798,462,798,380,433,430,798,374,421,798,798,798,798,574,798,428,428,372,798,360,360
459,468,573,798,445,798,420,798,449,798,422,798,484,798,628,798,798,798,546,798,537,798,564,798
515,515,798,798,798,798,798,798,543,798,513,534,798,798,457,798,522,798,463,798,798,798,798,798
343,343,798,798,798,798,471,471,493,798,361,369,352,352,798,798,798,798,798,798,798,798,495,495
526,798,524,798,607,798,486,798,490,490,482,495,507,798,798,798,522,539,798,798,798,798,798,798
570,798,798,798,583,798,576,798,606,633,550,556,798,798,580,585,575,798,617,798,798,798,567,798
238,238,249,410,14,15,14,15,14,15,14,15,14,14,14,15,14,15,14,15,14,15,284,322
556,556,798,798,798,798,532,661,798,798,623,798,621,798,596,798,572,798,532,798,536,798,511,798
538,798,549,798,798,798,583,798,798,798,617,798,643,798,798,798,554,616,606,798,798,798,590,798
798,798,523,552,484,485,485,490,516,549,508,522,557,798,586,601,476,492,502,566,798,798,798,798
445,798,488,798,392,421,378,406,321,321,320,798,798,798,485,519,204,285,14,15,238,327,279,279
14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15
569,798,798,798,578,798,525,798,549,798,498,798,798,798,560,798,503,798,490,798,798,798,798,798
14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15
14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15
14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15
14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15
435,440,418,424,414,418,435,441,450,455,412,414,798,798,798,798,494,798,798,798,798,798,798,798
476,506,798,798,488,505,484,484,576,576,494,529,798,798,798,798,798,798,798,798,798,798,798,798
524,528,540,544,525,559,540,545,554,558,491,501,504,54,523,536,483,490,463,468,464,468,482,490
14,15,14,15,14,15,270,472,369,369,333,333,216,216,14,15,14,15,14,15,14,15,798,798
798,798,14,15,798,798,798,798,14,15,798,798,798,798,14,15,14,15,14,15,14,15,14,15
798,798,471,558,449,798,798,798,798,798,490,490,798,798,503,798,477,798,798,798,798,798,798,798
547,798,598,798,553,625,579,798,649,798,556,798,798,798,548,798,798,798,631,798,598,798,798,798
798,798,798,798,798,798,798,798,798,798,798,798,798,798,616,798,798,798,798,798,798,798,798,798
325,325,328,347,286,320,392,392,382,382,376,376,414,416,798,798,420,798,400,416,798,798,798,798
798,798,798,798,798,798,577,798,798,798,576,798,589,798,798,798,798,798,798,798,798,798,798,798
437,438,798,798,458,465,521,553,798,798,504,508,512,512,495,506,798,798,546,549,526,798,798,798
498,798,467,467,509,527,798,798,492,798,462,462,486,486,798,798,414,798,798,798,798,798,411,798
532,542,514,798,506,798,556,583,560,577,478,478,498,513,798,798,798,798,798,798,798,798,798,798
522,538,533,798,526,532,534,535,798,798,516,521,552,798,523,527,798,798,597,798,591,798,619,798
798,798,798,798,798,798,798,798,798,798,573,798,798,798,798,798,617,798,548,798,798,798,798,798
393,393,393,397,405,405,422,424,436,798,371,371,380,380,401,425,427,427,798,798,459,798,442,463
798,798,693,798,623,631,798,798,798,798,491,629,483,531,539,798,798,798,798,798,568,798,514,516
533,545,537,539,524,536,509,517,583,599,527,532,534,534,534,536,798,798,611,798,798,798,798,798
798,798,798,798,532,798,514,798,470,477,465,466,798,798,798,798,798,798,798,798,501,798,798,798
475,475,798,798,477,493,376,376,418,798,321,321,413,424,798,798,798,798,393,393,798,798,798,798
14,15,14,15,14,15,182,214,179,179,14,15,14,15,14,15,14,15,14,15,14,15,14,15
368,687,398,409,392,391,402,402,425,457,374,377,400,400,404,404,401,404,382,382,354,354,335,335
798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798
368,368,404,404,487,798,362,388,377,378,288,295,295,295,798,798,798,798,798,798,798,798,798,798
381,381,391,394,277,277,226,229,246,246,253,265,231,248,798,798,307,307,338,338,798,798,798,798
798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798
14,15,14,15,392,798,14,15,271,271,14,15,248,248,270,270,241,241,191,191,14,15,256,256
14,15,14,15,392,798,14,15,271,271,14,15,248,248,270,270,241,241,191,191,14,15,256,256
14,15,14,15,392,798,14,15,271,271,14,15,248,248,270,270,241,241,191,191,14,15,256,256
14,15,14,15,392,798,14,15,271,271,14,15,248,248,270,270,241,241,191,191,14,15,256,256
14,15,14,15,392,798,14,15,271,271,14,15,248,248,270,270,241,241,191,191,14,15,256,256
798,798,798,798,798,798,14,15,798,798,316,798,272,798,0,0,0,0,267,303,0,0,0,0
14,15,14,15,392,798,14,15,271,271,14,15,248,248,270,270,241,241,191,191,0,0,256,256
798,798,798,798,798,798,798,798,798,798,0,0,410,415,277,384,798,798,798,798,0,0,353,798
798,798,798,798,0,0,419,798,0,0,0,0,386,386,311,311,14,14,798,798,0,0,0,0
798,798,798,798,306,306,401,798,124,124,148,192,265,798,227,227,298,798,235,235,14,15,245,245
14,15,14,15,798,798,798,798,798,798,798,798,798,798,0,0,381,381,664,798,0,0,798,798
14,15,14,15,798,798,798,798,798,798,798,798,798,798,0,0,381,381,664,798,0,0,798,798
14,15,14,15,798,798,798,798,798,798,798,798,798,798,0,0,381,381,664,798,0,0,798,798
14,15,14,15,0,0,14,15,466,466,0,0,14,15,352,798,0,0,798,798,0,0,397,397
14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,798,798,798,798,798,798,798,798
798,798,395,395,361,361,327,332,282,282,252,319,162,211,798,798,798,798,798,798,798,798,798,798
798,798,503,551,476,489,456,456,484,798,460,460,498,798,798,798,798,798,798,798,798,798,798,798
517,528,578,578,552,798,555,555,651,798,798,798,622,622,798,798,798,798,798,798,798,798,798,798
658,798,609,640,798,798,574,625,798,798,798,798,631,798,798,798,798,798,798,798,798,798,798,798
14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15
558,559,533,534,535,550,526,536,580,588,565,568,798,798,798,798,798,798,642,644,610,798,798,798
495,495,798,798,515,798,564,798,798,798,577,798,798,798,798,798,624,798,555,561,515,546,512,527
798,798,440,798,433,798,798,798,798,798,393,393,404,404,798,798,798,798,798,798,798,798,798,798
429,446,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,616,798,798,798
14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15
605,798,654,798,634,798,594,798,618,798,611,798,648,798,798,798,631,798,632,798,626,798,798,798
602,798,615,798,610,798,651,798,798,798,604,798,598,798,601,798,613,798,798,798,798,798,798,798
579,798,798,798,798,798,798,798,798,798,577,798,798,798,798,798,798,798,798,798,798,798,798,798
620,798,648,798,609,798,798,798,632,798,612,798,798,798,625,798,675,798,622,798,701,798,657,798
664,798,798,798,798,798,673,798,673,798,671,798,798,798,679,798,711,798,664,798,638,798,623,798
798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798
567,798,798,798,548,622,543,798,798,798,551,798,623,798,798,798,642,642,798,798,583,798,596,798
798,798,798,798,798,798,798,798,711,798,676,798,668,798,671,798,645,798,641,798,639,798,629,798
401,798,419,798,377,423,798,798,798,798,530,798,490,490,427,798,798,798,798,798,798,798,798,798
798,798,798,798,662,798,798,798,798,798,624,798,610,649,0,798,798,798,613,798,798,798,798,798
798,798,798,798,798,798,798,798,798,798,798,798,635,798,599,798,508,514,507,798,494,798,798,798
554,570,798,798,592,798,798,798,576,595,559,559,573,798,531,798,798,798,798,798,798,798,798,798
546,798,509,798,510,798,540,798,563,798,555,798,798,798,798,798,586,586,574,798,580,798,563,798
553,798,477,798,478,798,511,545,798,798,798,798,798,798,528,552,528,798,552,798,798,798,798,798
562,798,541,798,798,798,798,798,601,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798
577,589,598,600,584,593,561,581,592,597,570,575,617,702,798,798,622,798,585,617,798,798,798,798
798,798,409,412,407,798,411,430,798,798,436,477,421,421,798,798,427,461,479,479,429,442,798,798
560,584,560,563,568,591,588,622,620,798,576,576,577,593,576,798,798,798,798,798,798,798,798,798
14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15
798,798,14,15,261,798,281,798,14,15,14,15,14,15,14,15,798,798,547,798,798,798,798,798
798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798
460,798,440,440,482,798,798,798,798,798,561,798,552,798,520,523,507,798,504,798,561,798,470,798
425,798,798,798,798,798,322,322,362,362,221,225,798,798,798,798,798,798,798,798,798,798,262,798
608,629,612,675,584,608,610,622,642,703,631,635,696,798,648,798,611,637,614,640,616,798,626,798
798,798,798,798,562,798,534,798,644,798,457,457,446,454,480,484,798,798,798,798,798,798,798,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,798,511,798,491,798,479,486,798,798,486,494,528,534,798,798,508,798,510,798,511,798,575,609
14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,798,798
486,798,535,798,496,798,456,798,798,798,457,798,798,798,472,798,432,798,363,798,374,798,316,327
601,610,641,798,601,798,614,798,652,798,629,641,642,668,640,798,646,798,660,662,671,798,665,798
695,798,662,798,655,798,653,798,798,798,682,798,667,798,678,798,678,798,665,798,674,798,798,798
583,798,601,798,577,798,591,798,645,798,595,798,798,798,663,798,798,798,798,798,798,798,798,798
798,798,798,798,663,798,710,798,798,798,798,798,560,798,636,798,798,798,579,798,597,798,626,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,798,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,798,605,798,597,798,661,798,634,798,661,798,798,798,798,798,798,798,683,798,798,798,798,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,798,798,798,798,798,528,798,798,798,580,798,512,798,798,798,798,798,798,798,798,798,798,798
607,798,600,798,798,798,558,798,798,798,661,798,611,798,798,798,798,798,798,798,683,798,798,798
588,798,567,798,524,798,522,798,562,798,590,798,798,798,798,798,592,798,517,798,468,798,445,798
376,798,14,15,14,15,334,379,14,15,798,798,798,798,798,798,798,798,340,798,798,798,798,798
247,247,384,422,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798
657,798,651,664,632,648,632,648,684,703,658,667,700,798,668,798,648,798,657,664,798,798,681,681
728,798,798,798,798,798,798,798,728,798,709,798,729,798,798,798,798,798,798,798,798,798,798,798
586,750,590,608,580,798,574,595,624,661,592,798,585,666,572,798,798,798,798,798,798,798,665,798
798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798
417,417,450,798,364,406,391,798,798,798,401,430,407,798,798,798,798,798,798,798,798,798,798,798
665,798,798,798,798,798,634,798,798,798,650,798,597,798,798,798,798,798,636,636,619,798,626,798
798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798
798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798
541,555,569,614,535,535,571,574,594,607,576,582,614,798,592,592,590,595,585,593,576,587,574,592
401,401,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798
347,347,798,798,409,409,798,798,798,798,358,358,798,798,798,798,798,798,676,373,14,15,14,15
798,798,679,798,660,798,621,798,798,798,659,798,701,798,798,798,798,798,661,798,642,798,622,798
798,798,720,798,708,798,660,798,673,798,798,798,798,798,798,798,670,798,699,798,691,798,680,798
798,798,479,798,429,798,501,501,14,15,798,798,14,15,370,370,14,15,14,15,14,15,14,15
358,798,373,798,798,798,357,473,295,295,361,361,798,798,798,798,798,798,437,437,431,431,798,798
798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,514,798,798,798,798,798
798,798,798,798,619,798,691,798,662,798,696,798,798,798,652,798,798,798,798,798,798,798,798,798
798,798,798,798,798,798,798,798,798,798,313,313,301,301,798,798,798,798,361,798,265,281,363,363
798,798,798,798,325,798,798,798,798,798,798,798,364,798,798,798,798,798,323,323,14,15,14,15
798,798,798,798,798,798,798,798,546,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798
