798,798,798,798,376,380,382,798,401,798,383,383,422,798,354,428,798,798,39,40,798,798,39,40
798,798,798,798,376,380,382,798,401,798,383,383,422,798,354,428,798,798,39,40,798,798,39,40
798,798,798,798,376,380,382,798,401,798,383,383,422,798,354,428,798,798,39,40,798,798,39,40
798,798,798,798,376,380,382,798,401,798,383,383,422,798,354,428,798,798,39,40,798,798,39,40
798,798,798,798,376,380,382,798,401,798,383,383,422,798,354,428,798,798,39,40,798,798,39,40
39,40,39,40,242,242,274,274,271,798,39,40,39,40,,0,0,0,403,798,0,0,0,0
798,798,798,798,376,380,382,798,401,798,383,383,422,798,354,428,798,798,39,40,798,798,39,40
39,40,39,40,492,798,431,466,419,444,0,0,798,0,798,798,463,463,470,798,0,0,392,448
39,40,39,40,0,0,798,798,0,0,0,0,798,0,548,798,549,549,545,798,0,0,0,0
318,798,318,798,404,798,798,798,426,426,402,402,426,798,309,309,579,549,39,40,798,798,798,798
320,798,320,798,290,798,383,798,286,419,239,239,39,40,0,0,798,798,207,798,0,0,298,298
320,798,320,798,290,798,383,798,286,419,239,239,39,40,0,0,798,798,207,798,0,0,298,298
320,798,320,798,290,798,383,798,286,419,239,239,39,40,0,0,798,798,207,798,0,0,298,298
798,798,798,798,0,0,798,798,798,798,0,0,431,431,473,798,0,0,39,40,0,0,798,798
39,40,39,40,39,40,39,40,39,40,39,40,39,40,39,40,339,358,214,362,798,798,798,798
283,293,141,195,212,390,168,223,39,40,39,40,39,40,39,40,39,40,330,798,798,798,387,387
798,798,621,621,520,798,484,496,516,798,527,798,527,798,568,798,590,590,798,798,798,798,798,798
611,798,607,798,612,636,611,616,798,798,634,798,643,798,636,798,798,798,647,798,650,798,648,798
39,40,39,40,39,40,39,40,39,40,39,40,39,40,39,40,39,40,39,40,39,40,39,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,798,594,630,591,798,570,603,599,614,591,591,664,798,639,642,639,798,618,654,613,643,619,625
491,516,472,472,459,459,456,456,798,798,798,798,565,565,798,798,798,798,798,798,606,798,567,577
798,798,234,798,798,798,39,40,798,798,39,40,39,40,39,40,39,40,413,798,39,40,39,40
39,40,39,40,798,798,39,40,497,798,262,798,39,40,381,798,798,798,798,798,798,798,39,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,798,437,437,408,798,380,397,460,798,426,431,798,798,798,798,602,602,535,798,798,798,539,543
604,798,586,798,554,798,562,798,642,798,571,584,667,798,606,798,798,798,798,798,798,798,798,798
574,798,598,798,561,798,798,798,798,798,573,798,798,798,798,798,798,798,640,798,798,798,607,798
662,798,620,798,633,798,644,798,798,798,668,798,798,798,686,798,798,798,673,673,673,798,664,798
553,553,506,798,547,798,536,798,798,798,526,798,518,798,527,798,798,798,584,798,798,798,798,798
798,798,798,798,798,798,619,798,604,798,568,798,798,798,798,798,798,798,798,798,798,798,798,798
540,540,534,798,551,798,528,798,590,594,567,594,572,585,571,580,798,798,798,798,798,798,798,798
639,798,634,798,661,798,628,798,643,649,619,798,623,798,630,798,652,798,620,798,798,798,621,798
427,520,538,798,400,400,798,798,462,462,424,798,469,798,798,798,798,798,798,798,798,798,798,798
639,798,619,798,599,599,599,798,798,798,606,615,646,798,588,798,798,798,632,798,604,798,600,798
522,798,510,524,508,798,563,798,512,798,509,798,798,798,520,798,798,798,559,559,798,798,798,798
518,525,521,534,548,798,564,567,533,561,531,798,560,798,798,798,798,798,798,798,798,798,563,563
537,798,479,518,427,535,400,400,593,798,409,457,798,798,469,798,535,798,576,798,586,798,496,513
536,798,508,508,521,590,515,621,521,798,798,798,798,798,524,524,798,798,517,798,560,798,798,798
39,40,39,40,39,40,39,40,39,40,39,40,39,40,39,40,39,40,39,40,39,40,39,40
535,537,532,535,526,527,512,522,508,520,508,512,798,798,597,798,798,798,587,603,798,798,798,798
262,262,231,231,207,207,265,312,366,366,342,342,288,375,272,272,220,265,303,340,39,40,798,798
549,550,519,521,525,550,521,524,798,798,532,536,541,545,563,595,798,798,798,798,798,798,798,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,798,471,798,436,447,453,798,545,798,545,798,616,798,550,564,798,798,534,798,485,798,798,798
479,501,508,511,500,798,477,491,798,798,798,798,555,798,509,658,798,798,523,798,540,798,465,505
308,308,402,798,367,798,395,798,798,798,39,40,296,798,798,798,798,798,357,357,798,798,798,798
562,581,539,552,532,554,518,524,528,549,549,559,798,798,589,604,552,599,535,576,543,575,515,530
475,475,497,497,514,514,458,474,798,798,361,361,201,272,284,329,798,798,421,798,418,424,427,573
39,40,39,40,39,40,39,40,39,40,39,40,282,284,233,233,352,413,380,798,798,798,499,798
515,798,432,462,374,377,361,393,589,798,349,356,345,375,389,389,576,798,400,459,39,40,39,40
462,462,500,798,526,798,522,524,504,504,523,524,798,798,798,798,798,798,798,798,585,596,798,798
190,201,39,40,39,40,39,40,188,188,39,40,200,798,39,40,39,40,39,40,39,40,39,40
524,528,535,545,499,503,499,499,529,560,516,522,586,798,558,566,551,569,564,571,798,798,556,556
500,500,483,798,484,488,472,550,503,798,487,501,474,481,565,565,531,531,490,499,457,457,798,798
492,492,468,472,458,463,443,443,457,457,467,471,798,798,522,522,798,798,798,798,798,798,550,798
215,215,225,244,209,209,279,295,39,40,277,330,130,130,300,437,798,798,451,480,798,798,798,798
202,207,207,207,192,420,235,266,205,205,276,276,334,334,510,510,798,798,798,798,798,798,798,798
798,798,545,798,573,798,530,798,529,529,474,480,525,798,535,798,798,798,798,798,798,798,798,798
798,798,798,798,590,798,579,798,550,798,557,798,798,798,798,798,585,798,582,636,798,798,798,798
798,798,577,577,598,798,595,798,590,600,551,618,593,798,599,798,798,798,798,798,798,798,798,798
798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798
537,538,509,528,496,798,487,505,513,798,554,798,798,798,798,798,578,798,605,798,573,798,798,798
277,277,289,433,39,40,39,40,247,247,39,40,798,798,334,798,349,349,265,265,39,40,39,40
39,40,39,40,39,40,39,40,39,40,39,40,39,40,39,40,39,40,39,40,39,40,39,40
39,40,39,40,798,798,798,798,368,798,356,798,798,798,413,798,798,798,433,798,798,798,798,798
499,521,483,484,472,472,450,457,460,464,458,460,798,798,530,552,550,550,532,537,798,798,532,537
798,798,608,619,798,798,611,627,592,629,587,592,798,798,798,798,798,798,798,798,798,798,798,798
495,501,469,477,448,449,388,395,451,468,404,404,474,477,461,464,798,798,512,798,472,473,449,457
579,798,327,798,480,480,368,368,39,40,798,798,798,798,798,798,380,380,798,798,798,798,798,798
331,365,373,373,319,319,423,553,361,798,355,355,357,798,798,798,798,798,798,798,798,798,798,798
621,798,622,798,654,798,629,798,632,798,631,798,628,642,650,798,798,798,798,798,798,798,798,798
798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798
798,798,660,798,632,798,615,798,624,798,577,798,605,605,600,798,798,798,798,798,798,798,633,798
448,449,392,417,358,360,351,353,435,441,377,379,798,798,512,798,798,798,483,516,500,502,443,443
448,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798
798,798,364,798,255,798,346,798,455,798,314,798,439,798,282,282,798,798,237,798,306,465,325,325
691,798,649,798,640,798,621,641,798,798,625,798,798,798,798,798,798,798,685,798,637,798,619,798
679,798,613,798,616,798,545,612,593,798,798,798,798,798,798,798,798,798,673,798,798,798,798,798
798,798,798,798,656,798,637,798,798,798,798,798,798,798,625,798,558,798,554,798,798,798,579,798
355,798,257,271,231,798,406,420,39,40,278,798,405,798,266,319,798,798,798,798,487,798,798,798
798,798,39,40,39,40,39,40,39,40,39,40,39,40,303,798,39,40,351,351,39,40,39,40
505,798,514,514,464,798,466,798,419,798,491,798,798,798,798,798,798,798,798,798,798,798,798,798
798,798,438,798,472,798,452,476,476,798,428,798,441,798,440,798,530,798,798,798,452,495,456,798
261,798,406,406,368,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,39,40,39,40
798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798
